PhraseId	SentenceId	Phrase	Sentiment
1628	61	The screenplay by James Eric , James Horton and director Peter O'Fallon ... is so pat it makes your teeth hurt .	1
1629	61	The screenplay by James Eric , James Horton and director Peter O'Fallon	2
1630	61	The screenplay	2
1631	61	screenplay	2
1632	61	by James Eric , James Horton and director Peter O'Fallon	2
1633	61	James Eric , James Horton and director Peter O'Fallon	2
1634	61	James Eric , James Horton and	2
1635	61	James Eric , James Horton	2
1636	61	James Eric ,	2
1637	61	James Eric	2
1638	61	James	2
1639	61	Eric	3
1640	61	James Horton	2
1641	61	Horton	2
1642	61	director Peter O'Fallon	2
1643	61	director	2
1644	61	Peter O'Fallon	2
1645	61	Peter	2
1646	61	O'Fallon	2
1647	61	... is so pat it makes your teeth hurt .	1
1648	61	is so pat it makes your teeth hurt .	1
1649	61	is so pat it makes your teeth hurt	1
1650	61	so pat it makes your teeth hurt	1
1651	61	pat it makes your teeth hurt	2
1652	61	pat	2
1653	61	it makes your teeth hurt	1
1654	61	makes your teeth hurt	0
1655	61	your teeth hurt	2
1656	61	your teeth	2
1657	61	teeth	2
1658	61	hurt	1
1659	62	But arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us .	3
1660	62	arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us .	3
1661	62	arriving at a particularly dark moment in history	2
1662	62	arriving	2
1663	62	at a particularly dark moment in history	2
1664	62	a particularly dark moment in history	2
1665	62	a particularly dark moment	2
1666	62	particularly dark moment	2
1667	62	particularly dark	2
1668	62	particularly	2
1669	62	moment	3
1670	62	in history	2
1671	62	history	2
1672	62	, it offers flickering reminders of the ties that bind us .	2
1673	62	it offers flickering reminders of the ties that bind us .	2
1674	62	offers flickering reminders of the ties that bind us .	3
1675	62	offers flickering reminders of the ties that bind us	3
1676	62	flickering reminders of the ties that bind us	3
1677	62	flickering reminders of the ties	2
1678	62	flickering reminders	2
1679	62	flickering	2
1680	62	reminders	2
1681	62	of the ties	2
1682	62	the ties	2
1683	62	ties	2
1684	62	that bind us	2
1685	62	bind us	1
1686	62	bind	2
1687	63	Its generic villains lack any intrigue -LRB- other than their funny accents -RRB- and the action scenes are poorly delivered .	1
1688	63	Its generic villains lack any intrigue -LRB- other than their funny accents -RRB- and the action scenes are poorly delivered	0
1689	63	Its generic villains lack any intrigue -LRB- other than their funny accents -RRB- and	0
1690	63	Its generic villains lack any intrigue -LRB- other than their funny accents -RRB-	1
1691	63	Its generic villains	2
1692	63	generic villains	1
1693	63	generic	1
1694	63	villains	1
1695	63	lack any intrigue -LRB- other than their funny accents -RRB-	1
1696	63	lack	2
1697	63	any intrigue -LRB- other than their funny accents -RRB-	2
1698	63	any intrigue	2
1699	63	-LRB- other than their funny accents -RRB-	2
1700	63	other than their funny accents -RRB-	2
1701	63	other than their funny accents	2
1702	63	than their funny accents	3
1703	63	their funny accents	2
1704	63	their	2
1705	63	funny accents	2
1706	63	funny	3
1707	63	accents	2
1708	63	the action scenes are poorly delivered	1
1709	63	the action scenes	2
1710	63	action scenes	3
1711	63	scenes	2
1712	63	are poorly delivered	1
1713	63	are poorly	1
1714	63	poorly	1
1715	63	delivered	2
1716	64	The characters are more deeply thought through than in most ` right-thinking ' films .	3
1717	64	The characters	2
1718	64	are more deeply thought through than in most ` right-thinking ' films .	2
1719	64	are more deeply thought through than in most ` right-thinking ' films	3
1720	64	are more deeply	2
1721	64	more deeply	2
1722	64	deeply	2
1723	64	thought through than in most ` right-thinking ' films	3
1724	64	thought	2
1725	64	through than in most ` right-thinking ' films	3
1726	64	than in most ` right-thinking ' films	2
1727	64	than in most	2
1728	64	in most	2
1729	64	most	2
1730	64	` right-thinking ' films	2
1731	64	right-thinking ' films	3
1732	64	right-thinking	2
1733	64	' films	2
1734	64	films	2
1735	65	The film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .	3
1736	65	, despite the gratuitous cinematic distractions impressed upon it , is still good fun .	3
1737	65	despite the gratuitous cinematic distractions impressed upon it , is still good fun .	3
1738	65	despite the gratuitous cinematic distractions impressed upon it	2
1739	65	the gratuitous cinematic distractions impressed upon it	2
1740	65	the gratuitous cinematic distractions	1
1741	65	gratuitous cinematic distractions	3
1742	65	gratuitous	2
1743	65	cinematic distractions	2
1744	65	distractions	1
1745	65	impressed upon it	2
1746	65	impressed	4
1747	65	upon it	2
1748	65	upon	2
1749	65	, is still good fun .	3
1750	65	is still good fun .	3
1751	65	is still good fun	3
1752	65	is still	2
1753	65	good fun	4
1754	65	fun	4
1755	66	Downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .	0
1756	66	Downright transparent	1
1757	66	Downright	2
1758	66	transparent	2
1759	66	is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .	0
1760	66	is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating	0
1761	66	is the script 's endless assault of embarrassingly ham-fisted sex jokes	0
1762	66	the script 's endless assault of embarrassingly ham-fisted sex jokes	1
1763	66	the script 's endless assault	1
1764	66	the script 's	2
1765	66	script 's	2
1766	66	endless assault	0
1767	66	endless	1
1768	66	assault	1
1769	66	of embarrassingly ham-fisted sex jokes	1
1770	66	embarrassingly ham-fisted sex jokes	0
1771	66	embarrassingly ham-fisted	1
1772	66	embarrassingly	1
1773	66	ham-fisted	1
1774	66	sex jokes	2
1775	66	sex	3
1776	66	jokes	2
1777	66	that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating	1
1778	66	reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating	1
1779	66	reek of a script	1
1780	66	reek	2
1781	66	of a script	2
1782	66	a script	2
1783	66	rewrite designed to garner the film a `` cooler '' PG-13 rating	2
1784	66	rewrite	2
1785	66	designed to garner the film a `` cooler '' PG-13 rating	2
1786	66	designed	2
1787	66	to garner the film a `` cooler '' PG-13 rating	2
1788	66	garner the film a `` cooler '' PG-13 rating	3
1789	66	garner	2
1790	66	the film a `` cooler '' PG-13 rating	2
1791	66	a `` cooler '' PG-13 rating	2
1792	66	`` cooler '' PG-13 rating	2
1793	66	cooler '' PG-13 rating	2
1794	66	cooler	2
1795	66	'' PG-13 rating	2
1796	66	PG-13 rating	2
1797	66	PG-13	3
1798	66	rating	2
1799	67	A smart , provocative drama that does the nearly impossible : It gets under the skin of a man we only know as an evil , monstrous lunatic .	4
1800	67	A smart , provocative drama that does the nearly impossible : It gets under the skin of a man we only know as an evil , monstrous lunatic	4
1801	67	A smart , provocative drama that does the nearly impossible :	4
1802	67	A smart , provocative drama that does the nearly impossible	4
1803	67	A smart , provocative drama	3
1804	67	smart , provocative drama	4
1805	67	, provocative drama	3
1806	67	provocative drama	4
1807	67	provocative	3
1808	67	drama	1
1809	67	that does the nearly impossible	3
1810	67	does the nearly impossible	4
1811	67	the nearly impossible	2
1812	67	the nearly	2
1813	67	impossible	0
1814	67	:	2
1815	67	It gets under the skin of a man we only know as an evil , monstrous lunatic	2
1816	67	gets under the skin of a man we only know as an evil , monstrous lunatic	1
1817	67	gets	2
1818	67	under the skin of a man we only know as an evil , monstrous lunatic	1
1819	67	under	2
1820	67	the skin of a man we only know as an evil , monstrous lunatic	2
1821	67	the skin	2
1822	67	skin	2
1823	67	of a man we only know as an evil , monstrous lunatic	1
1824	67	a man we only know as an evil , monstrous lunatic	2
1825	67	a man	2
1826	67	man	2
1827	67	we only know as an evil , monstrous lunatic	1
1828	67	we	2
1829	67	only know as an evil , monstrous lunatic	2
1830	67	know as an evil , monstrous lunatic	1
1831	67	know	2
1832	67	as an evil , monstrous lunatic	1
1833	67	an evil , monstrous lunatic	1
1834	67	evil , monstrous lunatic	1
1835	67	evil	1
1836	67	, monstrous lunatic	2
1837	67	monstrous lunatic	2
1838	67	monstrous	1
1839	67	lunatic	2
1840	68	It 's like a drive-by .	1
1841	68	's like a drive-by .	2
1842	68	's like a drive-by	1
1843	68	like a drive-by	2
1844	68	a drive-by	2
1845	68	drive-by	2
1846	69	is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it 's a love story as sanguine as its title .	3
1847	69	is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all	2
1848	69	is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia --	1
1849	69	many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia --	2
1850	69	many things	2
1851	69	many	2
1852	69	things	2
1853	69	-- stoner midnight flick , sci-fi deconstruction , gay fantasia --	1
1854	69	stoner midnight flick , sci-fi deconstruction , gay fantasia --	2
1855	69	stoner midnight flick , sci-fi deconstruction , gay fantasia	2
1856	69	stoner midnight flick , sci-fi deconstruction ,	2
1857	69	stoner midnight flick , sci-fi deconstruction	1
1858	69	stoner midnight flick ,	2
1859	69	stoner midnight flick	2
1860	69	stoner	2
1861	69	midnight flick	2
1862	69	midnight	2
1863	69	sci-fi deconstruction	2
1864	69	sci-fi	2
1865	69	deconstruction	2
1866	69	gay fantasia	2
1867	69	gay	2
1868	69	fantasia	2
1869	69	but above all	2
1870	69	above all	3
1871	69	above	2
1872	69	it 's a love story as sanguine as its title .	2
1873	69	's a love story as sanguine as its title .	2
1874	69	's a love story as sanguine as its title	3
1875	69	a love story as sanguine as its title	3
1876	69	a love story as sanguine	1
1877	69	a love story	2
1878	69	love story	2
1879	69	as sanguine	2
1880	69	sanguine	2
1881	69	as its title	2
1882	69	its title	2
1883	70	A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .	3
1884	70	A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then	3
1885	70	A very funny romantic comedy	3
1886	70	very funny romantic comedy	3
1887	70	very funny	4
1888	70	romantic comedy	2
1889	70	about two skittish New York middle-agers who stumble into a relationship and then	2
1890	70	two skittish New York middle-agers who stumble into a relationship and then	2
1891	70	two skittish New York middle-agers	2
1892	70	two	2
1893	70	skittish New York middle-agers	2
1894	70	skittish	2
1895	70	New York middle-agers	2
1896	70	York middle-agers	2
1897	70	York	2
1898	70	middle-agers	2
1899	70	who stumble into a relationship and then	2
1900	70	stumble into a relationship and then	2
1901	70	stumble	2
1902	70	into a relationship and then	2
1903	70	a relationship and then	2
1904	70	a relationship and	2
1905	70	a relationship	2
1906	70	relationship	2
1907	70	struggle furiously with their fears and foibles .	2
1908	70	struggle furiously with their fears and foibles	2
1909	70	struggle furiously	1
1910	70	struggle	1
1911	70	furiously	1
1912	70	with their fears and foibles	2
1913	70	their fears and foibles	2
1914	70	fears and foibles	2
1915	70	fears and	2
1916	70	fears	1
1917	70	foibles	2
1918	71	But it has an ambition to say something about its subjects , but not a willingness .	1
1919	71	it has an ambition to say something about its subjects , but not a willingness .	2
1920	71	has an ambition to say something about its subjects , but not a willingness .	1
1921	71	has an ambition to say something about its subjects , but not a willingness	2
1922	71	an ambition to say something about its subjects , but not a willingness	2
1923	71	an ambition to say something about its subjects , but not	2
1924	71	an ambition to say something about its subjects ,	2
1925	71	an ambition to say something about its subjects	2
1926	71	ambition to say something about its subjects	2
1927	71	ambition	3
1928	71	to say something about its subjects	2
1929	71	say something about its subjects	3
1930	71	say something	2
1931	71	about its subjects	2
1932	71	its subjects	2
1933	71	subjects	2
1934	71	but not	2
1935	71	not	1
1936	71	a willingness	2
1937	71	willingness	2
1938	72	-LRB- Scherfig -RRB- has made a movie that will leave you wondering about the characters ' lives after the clever credits roll .	3
1939	72	-LRB- Scherfig -RRB-	2
1940	72	Scherfig -RRB-	2
1941	72	Scherfig	2
1942	72	has made a movie that will leave you wondering about the characters ' lives after the clever credits roll .	3
1943	72	has made a movie that will leave you wondering about the characters ' lives after the clever credits roll	4
1944	72	made a movie that will leave you wondering about the characters ' lives after the clever credits roll	4
1945	72	a movie that will leave you wondering about the characters ' lives after the clever credits roll	3
1946	72	a movie	2
1947	72	that will leave you wondering about the characters ' lives after the clever credits roll	3
1948	72	will leave you wondering about the characters ' lives after the clever credits roll	3
1949	72	will	2
1950	72	leave you wondering about the characters ' lives after the clever credits roll	2
1951	72	you wondering about the characters ' lives after the clever credits roll	4
1952	72	wondering about the characters ' lives after the clever credits roll	3
1953	72	wondering about the characters ' lives	2
1954	72	wondering	2
1955	72	about the characters ' lives	2
1956	72	the characters ' lives	2
1957	72	the characters '	2
1958	72	characters '	2
1959	72	after the clever credits roll	3
1960	72	the clever credits roll	3
1961	72	clever credits roll	3
1962	72	clever	4
1963	72	credits roll	2
1964	72	credits	2
1965	72	roll	2
1966	73	-LRB- An -RRB- absorbing documentary .	3
1967	73	-LRB- An -RRB- absorbing documentary	3
1968	73	-LRB- An -RRB-	2
1969	73	An -RRB-	3
1970	73	absorbing documentary	3
1971	73	absorbing	3
1972	73	documentary	2
1973	74	Reeks of rot and hack work from start to finish .	2
1974	74	Reeks of rot and hack	1
1975	74	Reeks	1
1976	74	of rot and hack	1
1977	74	rot and hack	1
1978	74	rot and	2
1979	74	rot	1
1980	74	hack	1
1981	74	work from start to finish .	3
1982	74	work from start to finish	2
1983	74	work from start	2
1984	75	Plays like a series of vignettes -- clips of a film that are still looking for a common through-line .	1
1985	75	Plays like a series of vignettes -- clips of a film that are still looking for a common through-line	2
1986	75	Plays like a series of vignettes --	2
1987	75	Plays like a series of vignettes	2
1988	75	like a series of vignettes	2
1989	75	a series of vignettes	2
1990	75	of vignettes	2
1991	75	vignettes	2
1992	75	clips of a film that are still looking for a common through-line	1
1993	75	clips	2
1994	75	of a film that are still looking for a common through-line	1
1995	75	a film that are still looking for a common through-line	1
1996	75	that are still looking for a common through-line	2
1997	75	are still looking for a common through-line	1
1998	75	are still	2
1999	75	looking for a common through-line	2
2000	75	looking	2
2001	75	for a common through-line	2
2002	75	a common through-line	2
2003	75	common through-line	3
2004	75	common	2
2005	75	through-line	2
2006	76	 	1
2007	76	Contrived pastiche of caper	2
2008	76	Contrived pastiche	2
2009	76	Contrived	1
2010	76	pastiche	2
2011	76	of caper	2
2012	76	caper	2
2013	77	The major problem with Windtalkers is that the bulk of the movie centers on the wrong character .	1
2014	77	The major problem with Windtalkers	1
2015	77	The major problem	1
2016	77	major problem	1
2017	77	major	2
2018	77	problem	1
2019	77	with Windtalkers	2
2020	77	is that the bulk of the movie centers on the wrong character .	2
2021	77	is that the bulk of the movie centers on the wrong character	2
2022	77	that the bulk of the movie centers on the wrong character	1
2023	77	the bulk of the movie centers on the wrong character	2
2024	77	the bulk of the movie	2
2025	77	the bulk	2
2026	77	bulk	2
2027	77	of the movie	2
2028	77	centers on the wrong character	2
2029	77	centers	3
2030	77	on the wrong character	2
2031	77	the wrong character	2
2032	77	wrong character	2
2033	77	wrong	1
2034	78	Swimfan , like Fatal Attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .	2
2035	78	Swimfan , like Fatal Attraction ,	2
2036	78	Swimfan , like Fatal Attraction	3
2037	78	Swimfan ,	2
2038	78	Swimfan	2
2039	78	like Fatal Attraction	2
2040	78	Fatal Attraction	2
2041	78	Attraction	2
2042	78	eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .	1
2043	78	eventually	2
2044	78	goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .	0
2045	78	goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub	2
2046	78	goes overboard	1
2047	78	goes	2
2048	78	overboard	1
2049	78	with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub	1
2050	78	a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub	1
2051	78	a loony melodramatic denouement	1
2052	78	loony melodramatic denouement	2
2053	78	loony	1
2054	78	melodramatic denouement	1
2055	78	melodramatic	2
2056	78	denouement	1
2057	78	in which a high school swimming pool substitutes for a bathtub	1
2058	78	a high school swimming pool substitutes for a bathtub	2
2059	78	a high school swimming	2
2060	78	high school swimming	2
2061	78	school swimming	2
2062	78	school	2
2063	78	swimming	2
2064	78	pool substitutes for a bathtub	2
2065	78	pool	2
2066	78	substitutes for a bathtub	2
2067	78	substitutes	2
2068	78	for a bathtub	2
2069	78	a bathtub	2
2070	78	bathtub	2
2071	79	This is a heartfelt story ... it just is n't a very involving one .	1
2072	79	This is a heartfelt story ... it just is n't a very involving one	1
2073	79	This is a heartfelt story ...	3
2074	79	This is a heartfelt story	4
2075	79	is a heartfelt story	3
2076	79	a heartfelt story	3
2077	79	heartfelt story	4
2078	79	heartfelt	3
2079	79	it just is n't a very involving one	1
2080	79	just is n't a very involving one	1
2081	79	is n't a very involving one	1
2082	79	is n't a very	1
2083	79	is n't	1
2084	79	a very	2
2085	79	involving one	2
2086	79	involving	2
2087	80	An unsettling , memorable cinematic experience that does its predecessors proud .	4
2088	80	An unsettling , memorable cinematic experience that	4
2089	80	An unsettling , memorable cinematic experience	3
2090	80	unsettling , memorable cinematic experience	3
2091	80	unsettling	2
2092	80	, memorable cinematic experience	4
2093	80	memorable cinematic experience	3
2094	80	cinematic experience	3
2095	80	experience	2
2096	80	does its predecessors proud .	3
2097	80	does its predecessors proud	4
2098	80	its predecessors proud	3
2099	80	its predecessors	2
2100	80	predecessors	3
2101	80	proud	4
2102	81	All in all , it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	3
2103	81	All in all	2
2104	81	in all	2
2105	81	, it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	3
2106	81	it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	4
2107	81	's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	3
2108	81	's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	3
2109	81	a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2110	81	a pretty good execution	3
2111	81	pretty good execution	3
2112	81	pretty good	3
2113	81	pretty	4
2114	81	execution	2
2115	81	of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2116	81	a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2117	81	that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	3
2118	81	's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	3
2119	81	's a lot richer than the ones	3
2120	81	a lot richer than the ones	3
2121	81	a lot	2
2122	81	lot	2
2123	81	richer than the ones	2
2124	81	richer	2
2125	81	than the ones	2
2126	81	the ones	2
2127	81	ones	2
2128	81	Hollywood action screenwriters usually come up with on their own	2
2129	81	Hollywood action screenwriters	2
2130	81	Hollywood	2
2131	81	action screenwriters	2
2132	81	screenwriters	2
2133	81	usually come up with on their own	2
2134	81	usually	2
2135	81	come up with on their own	2
2136	81	come up	2
2137	81	come	2
2138	81	with on their own	2
2139	81	on their own	2
2140	81	their own	2
2141	81	own	2
2142	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Quiet American .	3
2143	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Quiet American	3
2144	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and	3
2145	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose ,	3
2146	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose	3
2147	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle --	2
2148	82	Phillip Noyce and all of his actors	2
2149	82	Phillip Noyce and	2
2150	82	Phillip Noyce	2
2151	82	Phillip	2
2152	82	Noyce	2
2153	82	all of his actors	2
2154	82	of his actors	2
2155	82	his actors	2
2156	82	-- as well as his cinematographer , Christopher Doyle --	2
2157	82	-- as well as his cinematographer , Christopher Doyle	2
2158	82	-- as well as	2
2159	82	as well as	2
2160	82	well as	2
2161	82	his cinematographer , Christopher Doyle	2
2162	82	his cinematographer ,	2
2163	82	his cinematographer	2
2164	82	cinematographer	2
2165	82	Christopher Doyle	2
2166	82	Christopher	2
2167	82	Doyle	2
2168	82	understand the delicate forcefulness of Greene 's prose	2
2169	82	understand	2
2170	82	the delicate forcefulness of Greene 's prose	3
2171	82	the delicate forcefulness	3
2172	82	delicate forcefulness	2
2173	82	delicate	3
2174	82	forcefulness	2
2175	82	of Greene 's prose	2
2176	82	Greene 's prose	2
2177	82	Greene 's	2
2178	82	Greene	2
2179	82	prose	2
2180	82	it 's there on the screen in their version of The Quiet American	2
2181	82	's there on the screen in their version of The Quiet American	2
2182	82	's there	2
2183	82	on the screen in their version of The Quiet American	2
2184	82	the screen in their version of The Quiet American	2
2185	82	the screen	2
2186	82	screen	2
2187	82	in their version of The Quiet American	2
2188	82	their version of The Quiet American	2
2189	82	their version	2
2190	82	version	2
2191	82	of The Quiet American	2
2192	82	The Quiet American	2
2193	82	Quiet American	2
2194	82	American	2
2195	83	The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
2196	83	The Pianist	2
2197	83	Pianist	2
2198	83	lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
2199	83	lacks the quick emotional connections of Steven Spielberg 's Schindler 's List	1
2200	83	lacks	1
2201	83	the quick emotional connections of Steven Spielberg 's Schindler 's List	3
2202	83	the quick emotional connections	2
2203	83	quick emotional connections	2
2204	83	quick	2
2205	83	emotional connections	3
2206	83	emotional	2
2207	83	connections	2
2208	83	of Steven Spielberg 's Schindler 's List	3
2209	83	Steven Spielberg 's Schindler 's List	2
2210	83	Steven Spielberg 's	2
2211	83	Steven	2
2212	83	Spielberg 's	2
2213	83	Spielberg	2
2214	83	Schindler 's List	2
2215	83	Schindler 's	3
2216	83	Schindler	2
2217	83	List	2
2218	84	Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .	3
2219	84	Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening	3
2220	84	Inventive , fun ,	3
2221	84	Inventive , fun	4
2222	84	Inventive ,	3
2223	84	Inventive	3
2224	84	intoxicatingly sexy , violent , self-indulgent and maddening	3
2225	84	intoxicatingly	2
2226	84	sexy , violent , self-indulgent and maddening	1
2227	84	sexy	4
2228	84	, violent , self-indulgent and maddening	1
2229	84	violent , self-indulgent and maddening	1
2230	84	violent	1
2231	84	, self-indulgent and maddening	1
2232	84	self-indulgent and maddening	1
2233	84	self-indulgent and	1
2234	84	maddening	1
2235	85	Tells a fascinating , compelling story .	4
2236	85	Tells a fascinating , compelling story	3
2237	85	Tells	2
2238	85	a fascinating , compelling story	4
2239	85	fascinating , compelling story	4
2240	85	fascinating	3
2241	85	, compelling story	3
2242	85	compelling story	3
2243	85	compelling	3
2244	86	Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .	1
2245	86	Written , flatly , by David Kendall and directed , barely , by There	1
2246	86	Written , flatly , by David Kendall and	1
2247	86	Written , flatly , by David Kendall	1
2248	86	Written , flatly ,	1
2249	86	Written , flatly	1
2250	86	Written ,	2
2251	86	Written	2
2252	86	flatly	1
2253	86	by David Kendall	2
2254	86	David Kendall	2
2255	86	Kendall	2
2256	86	directed , barely , by There	1
2257	86	directed , barely ,	0
2258	86	directed , barely	1
2259	86	directed ,	2
2260	86	directed	2
2261	86	barely	2
2262	86	by There	2
2263	86	's Something About Mary co-writer Ed Decter .	2
2264	86	's Something About Mary co-writer Ed Decter	2
2265	86	Something About Mary co-writer Ed Decter	2
2266	86	About Mary co-writer Ed Decter	2
2267	86	Mary co-writer Ed Decter	2
2268	86	Mary	2
2269	86	co-writer Ed Decter	2
2270	86	co-writer	2
2271	86	Ed Decter	2
2272	86	Ed	2
2273	86	Decter	2
2274	87	Highly recommended viewing for its courage , ideas , technical proficiency and great acting .	4
2275	87	Highly	2
2276	87	recommended viewing for its courage , ideas , technical proficiency and great acting .	3
2277	87	recommended viewing for its courage , ideas , technical proficiency and great acting	4
2278	87	recommended	4
2279	87	viewing for its courage , ideas , technical proficiency and great acting	3
2280	87	viewing	2
2281	87	for its courage , ideas , technical proficiency and great acting	4
2282	87	its courage , ideas , technical proficiency and great acting	4
2283	87	its courage , ideas , technical proficiency and	3
2284	87	its courage , ideas , technical proficiency	3
2285	87	its courage , ideas ,	3
2286	87	its courage , ideas	3
2287	87	its courage ,	3
2288	87	its courage	2
2289	87	courage	2
2290	87	ideas	2
2291	87	technical proficiency	3
2292	87	technical	2
2293	87	proficiency	3
2294	87	great acting	4
2295	87	great	4
2296	87	acting	2
2297	88	In IMAX in short , it 's just as wonderful on the big screen .	4
2298	88	In IMAX in short	2
2299	88	IMAX in short	3
2300	88	IMAX	2
2301	88	in short	1
2302	88	short	2
2303	88	, it 's just as wonderful on the big screen .	3
2304	88	it 's just as wonderful on the big screen .	3
2305	88	's just as wonderful on the big screen .	4
2306	88	's just as wonderful on the big screen	3
2307	88	's just	2
2308	88	as wonderful on the big screen	4
2309	88	wonderful on the big screen	4
2310	88	wonderful	3
2311	88	on the big screen	2
2312	88	the big screen	2
2313	88	big screen	2
2314	88	big	2
2315	89	It shows us a slice of life that 's very different from our own and yet instantly recognizable .	3
2316	89	shows us a slice of life that 's very different from our own and yet instantly recognizable .	3
2317	89	shows us a slice of life that 's very different from our own and yet instantly recognizable	3
2318	89	shows	2
2319	89	us a slice of life that 's very different from our own and yet instantly recognizable	3
2320	89	a slice of life that 's very different from our own and yet instantly recognizable	2
2321	89	a slice	2
2322	89	slice	2
2323	89	of life that 's very different from our own and yet instantly recognizable	2
2324	89	life that 's very different from our own and yet instantly recognizable	3
2325	89	that 's very different from our own and yet instantly recognizable	3
2326	89	's very different from our own and yet instantly recognizable	3
2327	89	very different from our own and yet instantly recognizable	3
2328	89	very different from our own and	2
2329	89	very different from our own	2
2330	89	different from our own	2
2331	89	from our own	2
2332	89	our own	2
2333	89	yet instantly recognizable	2
2334	89	yet	2
2335	89	instantly recognizable	2
2336	89	instantly	2
2337	89	recognizable	3
2338	90	Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .	1
2339	90	Amid the shock and curiosity factors	2
2340	90	Amid	2
2341	90	the shock and curiosity factors	2
2342	90	shock and curiosity factors	2
2343	90	shock	2
2344	90	and curiosity factors	2
2345	90	curiosity factors	3
2346	90	curiosity	2
2347	90	factors	2
2348	90	, the film is just a corny examination of a young actress trying to find her way .	1
2349	90	the film is just a corny examination of a young actress trying to find her way .	1
2350	90	is just a corny examination of a young actress trying to find her way .	1
2351	90	is just a corny examination of a young actress trying to find her way	1
2352	90	a corny examination of a young actress trying to find her way	1
2353	90	a corny examination	1
2354	90	corny examination	1
2355	90	corny	1
2356	90	examination	2
2357	90	of a young actress trying to find her way	2
2358	90	a young actress trying to find her way	2
2359	90	a young actress	2
2360	90	young actress	2
2361	90	actress	2
2362	90	trying to find her way	2
2363	90	trying	2
2364	90	to find her way	2
2365	90	find her way	2
2366	90	find	2
2367	90	her way	2
2368	90	her	2
2369	91	It 's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	2
2370	91	's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	1
2371	91	's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another	0
2372	91	's lazy for a movie	1
2373	91	lazy for a movie	0
2374	91	lazy	1
2375	91	for a movie	2
2376	91	to avoid solving one problem by trying to distract us with the solution to another	1
2377	91	avoid solving one problem by trying to distract us with the solution to another	1
2378	91	solving one problem by trying to distract us with the solution to another	2
2379	91	solving one problem	2
2380	91	solving	2
